original,adversarial,original_label,final_label,success,queries
it's about issues most adults have to face in marriage and i think that's what i liked about it -- the real issues tucked between the silly and crude storyline .,N/A,pos,neg,Skipped,0
the kind of trifle that date nights were invented for .,N/A,pos,neg,Skipped,0
a quasi-documentary by french filmmaker karim dridi that celebrates the hardy spirit of cuban music .,Failed to initialize,1,,False,894
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",Failed to initialize,1,,False,972
"it doesn't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .","it doesn't take a rocket scientist to envision out that this is a mormon family movie , and a goofy , preachy one at that .",0,1,True,138
[grant] goes beyond his usual fluttering and stammering and captures the soul of a man in pain who gradually comes to recognize it and deal with it .,[grant] snuff information engineering science beyond his park flitter and stumble and catch the somebody of typecast angstrom unit human make up indium inconvenience universe Health governance geek outside scrap amaze to make out it and stack with it .,1,0,True,320
too daft by half . . . but supremely good natured .,N/A,neg,pos,Skipped,0
one of [jaglom's] better efforts -- a wry and sometime bitter movie about love .,one of [jaglom's] better efforts -- a juiceless and sometime bitter movie about love .,1,0,True,50
fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the path of good sense .,N/A,pos,neg,Skipped,0
"in a big corner office in hell , satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 .","in a big niche office in hell , satan is throwing up his humanity in surrender , is firing his r&d people , and gift birthing soundness he testament skillful screenland the surmount of camo 24/7 .",0,1,True,408
another boorish movie from the i-heard-a-joke- at-a-frat-party school of screenwriting .,another swinish instill ikon from the i-heard-a-joke- at-a-frat-party educate of screenwriting .,0,1,True,653
"like the tuck family themselves , this movie just goes on and on and on and on","like the knitting family themselves , this motivate moving-picture bear witness adept tender on and along and on and on",0,1,True,127
"a wry , affectionate delight .","a dry knocked out , lovesome transport .",1,0,True,159
a full-frontal attack on audience patience .,a full-frontal flesh out along audience solitaire .,0,1,True,62
"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .","aptly named , this shimmering , beautifully congratulate improving and moving-picture demonstrate production doesn't play for yearn Tree State .",0,1,True,104
an awful movie that will only satisfy the most emotionally malleable of filmgoers .,an amazing moving-picture evidence that leave lonely satisfy the to the highest degree emotionally elastic of filmgoers .,0,1,True,147
"not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .","non also fancy , non too filling , non too fluffy , but definitely tasty and dulcet .",1,0,True,86
"i just saw this movie . . . well , it's probably not accurate to call it a movie .",N/A,pos,neg,Skipped,0
"shame on writer/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull .",Failed to initialize,0,,False,923
"has enough wit , energy and geniality to please not only the fanatical adherents on either side , but also people who know nothing about the subject and think they're not interested .","clip of day burden unit adequacy mental electrical content , nothing and amiableness to tape drive non exactly the fanatical adherent along either pitch , entirely too pack innovation Health governance take in data technology off cypher upright about the capacity and cogitate they're not occupy .",1,0,True,394
"by the end , you just don't care whether that cold-hearted snake petrovich ( that would be reno ) gets his comeuppance . just bring on the battle bots , please !","by the end , you just don't care whether that cold-hearted snake petrovich ( that would be reno ) gets his comeuppance . just bring on the battle bots , enchant !",0,1,True,46
"an enormously entertaining movie , like nothing we've ever seen before , and yet completely familiar .","an hugely forebode up more than operate way less move project , score null we've e'er control originally , and until at present altogether conversant .",1,0,True,632
"the abiding impression , despite the mild hallucinogenic buzz , is of overwhelming waste -- the acres of haute couture can't quite conceal that there's nothing resembling a spine here .","the enduring amiable film , despite the delicate hallucinogenic Harkat ul-Mujahedeen , personify of overpowering savage -- the Akka of haute couture can't rather hide that there's nada resemble international international ampere rachis hither .",0,1,True,496
